Environment	Genotype	Block	BN	FT	MT	DT	PH	SN	SP	PW	PN	SW	SY	OIL	PNM
N4	TN092	R3	8.125	194	242	48	130	14.80107426	5860.300338	0.043737174	3959.375	2.955	1731.71875	41.9745	670.3125
N4	TN093	R3	7.5	196	240	44	108	14.91473242	4996.435361	0.039225746	3350	2.63	1314.0625	42.1345	425
N4	TN094	R2	7.142857143	190	240	50	111	11.77702415	6033.621838	0.025270129	5123.214286	2.145714286	1294.642857	45.52128571	567.8571429
N4	TN094	R3	8.625	190	244	54	116	15.72153035	10086.34431	0.0369849	6415.625	2.3525	2372.8125	47.81675	729.6875
N4	TN095	R2	8.25	195	241	46	116	19.90086641	6299.868024	0.062829878	3165.625	3.157142857	1988.958333	44.18114286	412.5
N4	TN095	R3	7.5	194	241	47	115	14.19884043	5209.199584	0.034148211	3668.75	2.405	1252.8125	43.429	743.75
N4	TN096	R2	8.571428571	194	242	48	138	.	.	.	5280.357143	2.154285714	.	41.73785714	653.5714286
N4	TN096	R3	7	196	242	46	135	8.183678905	2942.288306	0.020295524	3595.3125	2.48	729.6875	44.818875	657.8125
N4	TN097	R2	9	192	241	49	105	13.69332591	6782.47549	0.034917981	4953.125	2.55	1729.53125	46.247625	570.3125
N4	TN097	R3	8.875	191	241	50	125	11.30808371	5390.77553	0.029344477	4767.1875	2.595	1398.90625	46.060125	668.75
N4	TN098	R2	.	199	247	48	119	.	.	.	.	.	.	.	.
N4	TN098	R3	7.625	197	245	48	115	8.368874162	6029.512306	0.022951637	7204.6875	2.7425	1653.59375	40.399	867.1875
N4	TN099	R2	7.125	194	244	50	117	12.00571576	6484.962406	0.031935204	5401.5625	2.66	1725	42.23875	603.125
N4	TN099	R3	.	192	244	52	129	.	8106.19469	.	.	2.825	2290	44.239625	.
N4	TN100	R2	9	192	241	49	109	16.53310689	9571.11891	0.050053981	5789.0625	3.0275	2897.65625	46.043125	559.375
N4	TN100	R3	7.75	193	246	53	107	11.7154348	5564.831528	0.027815789	4750	2.374285714	1321.25	47.20871429	603.125
N4	TN101	R2	6.75	192	243	51	120	16.64127363	8487.04955	0.046179534	5100	2.775	2355.15625	43.99625	714.0625
N4	TN101	R3	7.375	190	246	56	140	13.22798354	8645.727365	0.03250777	6535.9375	2.4575	2124.6875	43.54	734.375
N4	TN102	R2	8	193	242	49	115	.	.	.	5378.125	2.368571429	.	42.90057143	776.5625
N4	TN102	R3	7	195	241	46	125	11.85293552	7637.735327	0.026758002	6443.75	2.2575	1724.21875	42.747125	843.75
N4	TN103	R2	6	196	244	48	117	12.76160469	6671.926454	0.033216634	5228.125	2.602857143	1736.607143	43.88457143	728.125
N4	TN103	R3	6.25	196	246	50	117	8.740162026	4520.302548	0.020583082	5171.875	2.355	1064.53125	43.693875	503.125
N4	TN104	R2	6.5	196	241	45	123	12.82553846	4446.854664	0.044344299	3467.1875	3.4575	1537.5	45.315125	537.5
N4	TN104	R3	7.5	197	247	50	105	12.69719779	5486.247544	0.025851495	4320.833333	2.036	1117	47.5822	572.5
N4	TN105	R2	.	196	.	.	107	.	.	.	.	.	.	.	.
N4	TN106	R2	8.5	190	240	50	104	13.74411907	5574.958299	0.041197997	4056.25	2.9975	1671.09375	46.521	590.625
N4	TN106	R3	.	188	.	.	122	.	.	.	6243.75	.	.	.	743.75
N4	TN107	R2	7.25	195	247	52	110	9.448622635	6253.807107	0.026591124	6618.75	2.814285714	1760	39.57342857	614.0625
N4	TN107	R3	5.5	195	249	54	119	13.58025872	5629.441624	0.033441387	4145.3125	2.4625	1386.25	41.820375	678.125
N4	TN108	R2	.	196	241	45	120	.	4942.364636	.	.	2.955	1460.46875	42.225875	.
N4	TN108	R3	7	194	244	50	148	14.29338716	6309.190428	0.035090265	4414.0625	2.455	1548.90625	43.419375	739.0625
N4	TN109	R2	7.857142857	194	240	46	125	13.95424887	7791.952895	0.040626799	5583.928571	2.911428571	2268.571429	47.30642857	671.4285714
N4	TN109	R3	6.875	193	244	51	137	10.39169186	4702.240566	0.022030387	4525	2.12	996.875	44.362375	620.3125
N4	TN110	R2	.	190	237	47	98	12.33888451	4846.868071	0.024732609	3928.125	2.004444444	971.5277778	44.714	614.0625
N4	TN110	R3	7.875	190	238	48	117	8.460371423	3183.214748	0.016349668	3762.5	1.9325	615.15625	40.67425	540.625
N4	TN111	R2	5.375	199	246	47	102	11.73713693	6649.821641	0.028202663	5665.625	2.402857143	1597.857143	41.95328571	731.25
N4	TN111	R3	7	197	248	51	130	12.79079326	6483.333333	0.035974106	5068.75	2.8125	1823.4375	47.048875	784.375
N4	TN112	R2	7.625	195	245	50	120	10.72637449	7538.630074	0.029068475	7028.125	2.71	2042.96875	44.278625	825
N4	TN112	R3	7.375	195	244	49	173	11.26626266	7103.026534	0.033967782	6304.6875	3.015	2141.5625	40.970125	918.75
N4	TN113	R2	6.875	196	239	43	110	11.43095171	3745.42277	0.042923224	3276.5625	3.755	1406.40625	40.896875	518.75
N4	TN113	R3	7.75	194	242	48	141	21.71510555	9429.105987	0.067099676	4342.1875	3.09	2913.59375	42.36175	734.375
N4	TN114	R2	7.25	196	241	45	120	13.98492398	8740.577488	0.027365	6250	1.95675	1710.3125	42.190625	821.875
N4	TN114	R3	7.875	195	243	48	123	11.0669481	7186.599424	0.019201155	6493.75	1.735	1246.875	42.430375	803.125
N4	TN115	R2	6.625	197	245	48	109	8.733761925	3527.621028	0.021004697	4039.0625	2.405	848.3928571	42.134	556.25
N4	TN115	R3	7.428571429	195	244	49	117	14.5407513	5935.742407	0.036933508	4082.142857	2.54	1507.678571	45.55828571	553.5714286
N4	TN116	R3	8	193	241	48	117	17.06196597	6853.222997	0.048967842	4016.666667	2.87	1966.875	43.03266667	502.0833333
N4	TN117	R2	9.875	195	240	45	135	15.09362459	8277.909739	0.03177208	5484.375	2.105	1742.5	46.41775	823.4375
N4	TN117	R3	8.375	197	240	43	135	14.51468302	6572.429907	0.02218673	4528.125	1.528571429	1004.642857	46.05257143	753.125
N4	TN118	R2	7.625	191	237	46	105	16.75354207	5793.060719	0.045067028	3457.8125	2.69	1558.333333	42.86066667	706.25
N4	TN118	R3	.	187	.	.	136	.	.	.	.	.	.	.	.
N4	TN119	R2	12	193	241	48	107	12.73240699	14013.60544	0.037433277	11006.25	2.94	4120	39.941	343.75
N4	TN119	R3	8	192	242	50	132	12.9804787	6938.471503	0.031315405	5345.3125	2.4125	1673.90625	42.92075	653.125
N4	TN120	R2	6.625	201	250	49	126	16.70401821	7665.578358	0.044766769	4589.0625	2.68	2054.375	45.0835	782.8125
N4	TN120	R3	7.857142857	201	247	46	129	16.65070402	9562.26145	0.043624845	5742.857143	2.62	2505.3125	44.53885714	764.2857143
N4	TN121	R2	6.625	194	248	54	113	11.27994623	6537.08134	0.02946886	5795.3125	2.6125	1707.8125	42.78175	640.625
N4	TN121	R3	7.142857143	193	243	50	120	7.943756814	6105.344523	0.022480832	7685.714286	2.83	1727.8125	43.02325	632.1428571
N4	TN122	R2	7.625	197	246	49	137	13.64727072	7452.689243	0.042818312	5460.9375	3.1375	2338.28125	42.53075	660.9375
N4	TN122	R3	7.625	196	250	54	150	15.9098113	7343.37228	0.043875724	4615.625	2.757777778	2025.138889	45.31225	784.375
N4	TN123	R2	7.571428571	194	240	46	98	11.47013102	6796.052632	0.028019892	5925	2.442857143	1660.178571	40.12785714	562.5
N4	TN123	R3	6	193	246	53	124	12.50391817	4010.185185	0.024114699	3207.142857	1.928571429	773.3928571	41.28028571	705.3571429
N4	TN124	R2	8.5	189	240	51	134	13.8539002	8193.283166	0.031067371	5914.0625	2.2425	1837.34375	45.21675	637.5
N4	TN124	R3	8.375	190	240	50	137	11.57463226	5769.230769	0.02369906	4984.375	2.0475	1181.25	43.559125	556.25
N4	TN125	R2	8.625	191	241	50	119	12.21846627	5948.865767	0.043448866	4868.75	3.556	2115.416667	42.8388	712.5
N4	TN125	R3	9.375	190	242	52	124	13.17642105	6316.446843	0.041209257	4793.75	3.1275	1975.46875	45.4145	639.0625
N4	TN126	R2	8.625	193	240	47	118	10.68218899	5302.705378	0.023126939	4964.0625	2.165	1148.035714	45.292	537.5
N4	TN126	R3	10	193	242	49	130	10.20887149	7994.822485	0.021566241	7831.25	2.1125	1688.90625	46.779625	710.9375
N4	TN127	R2	7.6	190	241	51	89	12.32609351	6092.171717	0.034167931	4942.5	2.772	1688.75	41.522	460
N4	TN127	R3	7.5	190	244	54	117	14.24466284	7376.064477	0.029272782	5178.125	2.055	1515.78125	40.929125	664.0625
N4	TN128	R2	8.375	196	241	45	99	11.60052892	4520.581114	0.02566617	3896.875	2.2125	1000.178571	47.213375	520.3125
N4	TN128	R3	8	192	243	51	136	11.92660324	5027.808676	0.023826703	4215.625	1.997777778	1004.444444	43.39675	740.625
N4	TN129	R2	6.4	202	245	43	112	.	.	.	3860	.	1508.75	42.2306	665
N4	TN129	R3	6.333333333	.	248	.	145	12.07032523	5537.261698	0.023215259	4587.5	1.923333333	1065	43.71816667	797.9166667
N4	TN130	R2	7.375	194	240	46	113	10.78640245	6439.819336	0.02761319	5970.3125	2.56	1648.59375	43.564875	659.375
N4	TN130	R3	8.375	191	244	53	146	10.98042259	5840.212264	0.023278496	5318.75	2.12	1238.125	42.90075	881.25
N4	TN131	R2	.	189	244	55	114	.	.	.	.	.	.	.	.
N4	TN131	R3	7.125	190	243	53	105	12.62352337	5818.655303	0.041657627	4609.375	3.3	1920.15625	43.118875	571.875
N4	TN132	R2	7.5	187	242	55	131	21.58807397	7808.81113	0.064008639	3617.1875	2.965	2315.3125	46.895125	564.0625
N4	TN132	R3	7.5	189	240	51	119	18.83073863	8135.467551	0.067461121	4320.3125	3.5825	2914.53125	46.316625	656.25
N4	TN133	R2	8.5	190	238	48	109	11.99012602	6624.544627	0.032912896	5525	2.745	1818.4375	43.793875	509.375
N4	TN133	R3	8	188	240	52	117	16.60861063	8838.894967	0.037950675	5321.875	2.285	2019.6875	42.69925	562.5
N4	TN134	R2	7.25	194	243	49	109	14.45645758	5622.206704	0.032346324	3889.0625	2.2375	1257.96875	49.320625	675
N4	TN134	R3	7.625	194	241	47	98	15.78488683	5389.05902	0.035437071	3414.0625	2.245	1209.84375	47.5635	550
N4	TN135	R2	.	197	241	44	125	.	.	.	.	.	.	.	.
N4	TN135	R3	7.428571429	196	243	47	130	.	.	.	4321.428571	.	516.6071429	43.63	769.6428571
N4	TN136	R2	6.25	196	242	46	130	6.346955656	4061.059908	0.013772894	6398.4375	2.17	881.25	42.322125	878.125
N4	TN136	R3	7.625	195	246	51	147	.	.	.	6375	.	.	.	814.0625
N4	TN137	R2	8.5	194	243	49	120	12.62767777	6816.972921	0.032642547	5398.4375	2.585	1762.1875	45.984375	712.5
N4	TN137	R3	9	193	245	52	120	15.97960175	9050.946303	0.045382069	5664.0625	2.84	2570.46875	46.786875	685.9375
N4	TN138	R2	7.833333333	197	240	43	126	9.530971675	4821.083172	0.032850082	5058.333333	3.446666667	1661.666667	42.10883333	602.0833333
N4	TN138	R3	7.125	195	246	51	146	10.60895098	3030.181624	0.024824945	2856.25	2.34	709.0625	45.81575	693.75
N4	TN139	R2	8.75	192	240	48	119	19.43016884	9110.927608	0.050421288	4689.0625	2.595	2364.285714	45.06025	734.375
N4	TN139	R3	9.75	190	242	52	130	15.29103791	10182.87556	0.034099015	6659.375	2.23	2270.78125	43.780375	631.25
N4	TN140	R2	.	197	.	.	110	.	.	.	.	.	.	.	.
N4	TN140	R3	7.875	196	242	46	143	8.643543912	3639.742319	0.02180334	4210.9375	2.5225	918.125	43.268375	701.5625
N4	TN141	R2	7.25	197	248	51	118	5.345924075	3984.384037	0.016505541	7453.125	3.0875	1230.178571	38.73025	854.6875
N4	TN141	R3	7.625	197	248	51	128	10.21141483	9215.801887	0.030307479	9025	2.968	2735.25	42.2858	898.4375
N4	TN142	R1	7	193	.	.	.	8.645214362	3901.152981	0.030742382	4512.5	3.556	1387.25	41.5942	455
N4	TN142	R2	7.5	194	241	47	92	8.120585217	4788.607595	0.016038156	5896.875	1.975	945.75	35.15925	484.375
N4	TN142	R3	6.25	193	245	52	130	11.9920025	6914.138943	0.030639566	5765.625	2.555	1766.5625	41.513	550
N4	TN143	R2	8.75	188	239	51	129	14.21924004	8591.53144	0.035050427	6042.1875	2.465	2117.8125	42.46525	692.1875
N4	TN143	R3	9.5	190	240	50	122	14.40374561	7582.221711	0.039142179	5264.0625	2.7175	2060.46875	43.643875	592.1875
N4	TN144	R2	7.428571429	194	241	47	108	16.07789946	5713.396414	0.040355528	3553.571429	2.51	1434.0625	46.762125	646.4285714
N4	TN144	R3	9.625	194	242	48	125	11.9041423	6247.814685	0.025534385	5248.4375	2.145	1340.15625	45.23375	709.375
N4	TN145	R2	8	190	240	50	113	13.32058864	5465.604027	0.026463569	4103.125	1.986666667	1085.833333	43.16875	618.75
N4	TN145	R3	5.875	191	240	49	110	14.55967738	4970.764855	0.028791762	3414.0625	1.9775	982.96875	45.777	446.875
N4	TN146	R2	5.714285714	195	241	46	109	9.120929063	3332.396583	0.028978495	3653.571429	3.177142857	1058.75	46.03585714	550
N4	TN146	R3	6.75	192	242	50	139	15.01688772	6192.119796	0.044187192	4123.4375	2.9425	1822.03125	45.04025	717.1875
N4	TN147	R2	6.375	199	245	46	129	10.27998919	5898.143797	0.027344771	5737.5	2.66	1568.90625	44.18425	940.625
N4	TN147	R3	7.125	199	246	47	130	11.73688853	7040.299228	0.030398541	5998.4375	2.59	1823.4375	45.422875	967.1875
N4	TN148	R2	6.875	194	241	47	120	12.5210906	5974.907919	0.033994761	4771.875	2.715	1622.1875	45.64675	671.875
N4	TN148	R3	7.625	191	242	51	133	11.05486955	6560.37415	0.027858271	5934.375	2.52	1653.214286	44.96916667	683.9285714
N4	TN149	R2	6.428571429	194	244	50	117	.	.	.	3662.5	.	981.6071429	43.30057143	492.8571429
N4	TN149	R3	7.625	193	247	54	130	8.616116146	5763.373941	0.020334034	6689.0625	2.36	1360.15625	44.0155	626.5625
N4	TN150	R2	7.75	195	245	50	122	16.25380269	7791.666667	0.056075619	4793.75	3.45	2688.125	44.3675	640.625
N4	TN150	R3	7	195	247	52	114	18.37053201	10258.79397	0.045696698	5584.375	2.4875	2551.875	47.251875	592.1875
N4	TN151	R2	7.25	193	242	49	119	19.61430158	7189.867424	0.064727195	3665.625	3.3	2372.65625	44.87375	573.4375
N4	TN151	R3	7.875	191	242	51	135	14.44186193	6085.890878	0.04235076	4214.0625	2.9325	1784.6875	46.018375	700
N4	TN152	R2	8	195	240	45	109	.	.	.	4350	3.136666667	.	45.96433333	628.5714286
N4	TN152	R3	6.625	195	243	48	130	10.63289695	4480.769231	0.027645532	4214.0625	2.6	1165	43.974125	687.5
N4	TN153	R2	.	195	.	.	100	.	.	.	.	.	.	.	.
N4	TN153	R3	8	194	243	49	136	11.33037604	8106.884058	0.031271838	7155	2.76	2237.5	45.4768	940
N4	TN154	R2	7.625	196	242	46	131	13.83472426	6178.069054	0.040570329	4465.625	2.9325	1811.71875	44.650125	643.75
N4	TN154	R3	9.125	196	244	48	124	11.44054102	6190.405244	0.027424611	5410.9375	2.397142857	1483.928571	46.71328571	590.625
N4	TN155	R2	8.285714286	194	242	48	136	5.938930206	5158.385093	0.013659539	8685.714286	2.3	1186.428571	42.74442857	783.9285714
N4	TN155	R3	8	195	242	47	112	5.940719687	3426.522248	0.014495356	5767.857143	2.44	836.0714286	44.63542857	655.3571429
N4	TN156	R2	8.4	195	243	48	140	.	.	.	4500	2.352	.	44.374	727.5
N4	TN156	R3	10.25	196	241	45	140	19.07611517	13946.42857	0.041729002	7310.9375	2.1875	3050.78125	44.259	726.5625
N4	TN157	R2	9.375	191	240	49	133	16.85628292	7901.382619	0.037336667	4687.5	2.215	1750.15625	46.293625	631.25
N4	TN157	R3	8.25	191	240	49	130	16.23743761	6941.504577	0.035478801	4275	2.185	1516.71875	45.79975	704.6875
N4	TN158	R2	9.25	192	243	51	127	.	.	.	6667.1875	.	1986.09375	44.97728571	571.875
N4	TN158	R3	9.125	191	244	53	128	8.93997582	6955.021813	0.016832697	7779.6875	1.882857143	1309.53125	46.03528571	700
N4	TN159	R2	7	190	243	53	110	5.950022442	3552.349336	0.019416907	5970.3125	3.263333333	1159.25	42.4255	620.3125
N4	TN159	R3	7	192	.	.	105	8.842123729	4796.852123	0.020130568	5425	2.276666667	1092.083333	39.545	660.4166667
N4	TN160	R2	7.875	199	249	50	145	7.683955125	5084.61718	0.02057379	6617.1875	2.6775	1361.40625	45.1565	968.75
N4	TN160	R3	8.125	199	246	47	156	6.840387275	6182	0.02137621	9037.5	3.125	1931.875	42.800625	1046.875
N4	TN161	R2	6.166666667	202	247	45	135	11.80218224	5674.882629	0.033518198	4808.333333	2.84	1611.666667	45.48116667	835.4166667
N4	TN161	R3	6.333333333	202	246	44	125	6.780953081	4332.746479	0.016048256	6389.583333	2.366666667	1025.416667	43.49383333	941.6666667
N4	TN162	R2	10	189	238	49	126	14.80078759	8253.751705	0.054244887	5576.5625	3.665	3025	47.629875	739.0625
N4	TN162	R3	9.25	188	240	52	140	14.90932308	10059.13392	0.051213525	6746.875	3.435	3455.3125	48.410875	765.625
N4	TN163	R2	.	197	.	.	131	.	.	.	.	.	.	.	.
N4	TN163	R3	5.5	196	250	54	165	9.842499147	6665.217391	0.028297185	6771.875	2.875	1916.25	40.63675	790.625
N4	TN164	R2	7.75	196	240	44	140	9.148039062	3666.36253	0.01879922	4007.8125	2.055	753.4375	46.942125	526.5625
N4	TN164	R3	7.5	195	239	44	139	16.59598858	7185.544431	0.033150487	4329.6875	1.9975	1435.3125	46.60825	600
N4	TN165	R2	9.25	194	241	47	136	6.611897027	3538.398018	0.020017518	5351.5625	3.0275	1071.25	47.178125	664.0625
N4	TN165	R3	7.2	196	242	46	120	5.015845448	1860.878661	0.011987871	3710	2.39	444.75	43.27675	645
N4	TN166	R2	.	196	245	49	109	.	.	.	.	.	.	.	.
N4	TN166	R3	9	195	244	49	156	17.56118594	11752.2749	0.045834695	6692.1875	2.61	3067.34375	45.09825	825
N4	TN167	R1	8	194	243	49	129	22.50358536	12663.89266	0.066250555	5627.5	2.944	3728.25	43.7442	767.5
N4	TN167	R2	6.875	195	246	51	115	18.69954975	6240.974729	0.051797753	3337.5	2.77	1728.75	44.885375	628.125
N4	TN167	R3	7	195	246	51	135	12.13845298	6382.170979	0.026977712	5257.8125	2.2225	1418.4375	44.970375	848.4375
N4	TN168	R1	9.2	194	241	47	129	15.81753051	6560.320781	0.045364678	4147.5	2.868	1881.5	45.3272	495
N4	TN168	R2	10.125	194	241	47	122	16.06614095	9288.237739	0.048318919	5781.25	3.0075	2793.4375	44.552875	560.9375
N4	TN168	R3	8.625	193	242	49	149	14.83761401	7342.300557	0.03998737	4948.4375	2.695	1978.75	42.864	604.6875
N4	TN169	R1	8.8	195	242	47	126	15.48692304	10678.23344	0.039274837	6895	2.536	2708	46.8392	675
N4	TN169	R2	6.625	194	242	48	105	14.80333237	6501.901141	0.038932764	4392.1875	2.63	1710	47.696375	676.5625
N4	TN169	R3	8	194	243	49	124	14.23714232	7605.748373	0.032816613	5342.1875	2.305	1753.125	46.94575	750
N4	TN170	R1	8	196	244	48	126	14.53950675	6702.71261	0.039663774	4610	2.728	1828.5	46.132	622.5
N4	TN170	R2	6.375	195	244	49	115	11.28200141	5179.143773	0.035199844	4590.625	3.12	1615.892857	41.15975	476.5625
N4	TN170	R3	7.375	194	247	53	132	11.92593329	5771.033654	0.033074588	4839.0625	2.773333333	1600.5	43.7115	398.4375
N4	TN171	R1	5	196	241	45	119	8.997092367	5503.971256	0.023788312	6117.5	2.644	1455.25	41.167	610
N4	TN171	R2	6.5	197	248	51	125	6.663436579	2780.596556	0.015478211	4172.916667	2.322857143	645.8928571	42.185	758.3333333
N4	TN171	R3	3.5	196	248	52	115	2.304379696	918.151285	0.003945098	3984.375	1.712	157.1875	44.167	887.5
N4	TN172	R1	7.8	195	243	48	120	11.04626681	4291.474654	0.047940798	3885	4.34	1862.5	43.2182	525
N4	TN172	R2	8.166666667	195	246	51	117	9.127355227	4202.386469	0.032828054	4604.166667	3.596666667	1511.458333	42.68683333	533.3333333
N4	TN172	R3	9.25	194	245	51	140	9.137555405	5589.613971	0.031067688	6117.1875	3.4	1900.46875	45.793	698.4375
N4	TN173	R1	9.4	195	244	49	121	7.84326283	4829.489087	0.026353363	6157.5	3.36	1622.708333	40.6184	630
N4	TN173	R2	7.75	195	247	52	120	.	.	.	5464.0625	3.4125	.	40.24	723.4375
N4	TN173	R3	6.571428571	193	245	52	130	11.06795782	4300.692182	0.027182904	3885.714286	2.456	1056.25	41.4636	796.4285714
N4	TN174	R1	10.25	195	243	48	120	8.500990261	7427.74024	0.028308298	8737.5	3.33	2473.4375	39.60875	703.125
N4	TN174	R2	9.625	195	246	51	124	8.790443443	5790.704618	0.027601992	6587.5	3.14	1818.28125	43.650625	620.3125
N4	TN174	R3	8.75	193	244	51	140	.	.	.	5168.75	.	1433.958333	44.14357143	682.8125
N4	TN175	R1	6	194	242	48	120	12.88513019	4500.131718	0.040759962	3492.5	3.163333333	1423.541667	43.54116667	560
N4	TN175	R2	7.5	195	242	47	108	13.17784485	6625.985114	0.037622747	5028.125	2.855	1891.71875	42.104875	603.125
N4	TN175	R3	7.125	194	246	52	135	15.76282002	6888.844937	0.037357883	4370.3125	2.37	1632.65625	44.172625	726.5625
N4	TN176	R1	7	193	241	48	121	14.90384615	5514.423077	0.03875	3700	2.6	1433.75	45.502	452.5
N4	TN176	R2	7.25	191	242	51	107	13.46484106	5057.730924	0.033527454	3756.25	2.49	1259.375	46.475625	504.6875
N4	TN176	R3	7.125	192	245	53	117	16.03219893	5854.257642	0.036713736	3651.5625	2.29	1340.625	45.5465	565.625
N4	TN177	R1	7.4	191	239	48	119	22.15880477	8918.918919	0.059031056	4025	2.664	2376	41.8614	410
N4	TN177	R2	7	190	239	49	124	18.8220119	7478.388658	0.045361049	3973.214286	2.41	1802.291667	43.08466667	589.2857143
